PlotID,Transect,Bearing_deg,Slope_%,Species,Location_m,Diam_cm,Decay_class,char_depth_mm,Stump_height_cm,Notes
FR28,1,290,"0, 9",UC,47,7.6,4,0,,
FR28,1,290,"0, 9",UC,47.3,7.6,2,0,,
FR28,1,290,"0, 9",UC,49.9,15.9,3,3,,
FR28,2,80,"0, 9 ",UC,2.1,15.9,2,4,,
FR28,2,80,"0, 9 ",UC,3.7,9.3,2,0,,
FR28,2,80,"0, 9",UC,4.2,9.5,3,0,,
FR28,2,80,"0, 9",UC,5.1,19.2,3,0,,
FR28,2,80,"0, 9",UC,6.6,13.8,2,0,,
FR28,2,80,"0, 9",UC,8.5,15.4,2,0,,
FR28,2,80,"0, 9",UC,8.8,10.1,4,0,,
FR28,2,80,"0, 9",UC,9.5,18.6,2,0,,
FR28,2,80,"0, 9",UC,10.9,11.5,2,2,,
FR28,2,80,"0, 9",UC,11.1,9.6,2,<1,,
FR28,2,80,"0, 9",UC,12.3,11,2,0,,
FR28,2,80,"0, 9",UC,12.6,25.6,2,1,,
FR28,2,80,"0, 9",UC,12.8,20.3,2,2,,
FR28,2,80,"0, 9",UC,13.2,13.1,2,0,,
FR28,2,80,"0, 9",UC,13.5,14.1,4,7,,
FR28,2,80,"0, 9",UC,14,10.8,2,0,,
FR28,2,80,"0, 9",UC,15.5,9.5,2,0,,
FR28,2,80,"0, 9",UC,15.9,18.2,2,1,,
FR28,2,80,"0, 9",UC,17.8,8.4,4,3,,
FR28,2,80,"0, 9",UC,17.8,13.5,2,0,,
FR28,2,80,"0, 9",UC,18.4,8.7,2,0,,
FR28,2,80,"0, 9",UC,18.8,16.1,2,0,,
FR28,2,80,"0, 9",UC,21.3,15.7,2,0,,
FR28,2,80,"0, 9",UC,22.2,19.9,1,<1,,
FR28,2,80,"0, 9",UC,22.4,16,2,0,,
FR28,2,80,"0, 9",UC,22.7,11.5,2,0,,
FR28,2,80,"0, 9",UC,31,11.1,1,0,,
FR28,2,80,"0, 9",UC,34.2,14.7,2,0,,
FR28,2,80,"0, 9",UC,34.8,16.7,2,0,,
FR28,2,80,"0, 9",UC,35.4,7.7,2,0,,
FR28,2,80,"0, 9",UC,37.2,12.3,1,0,,
FR28,2,80,"0, 9",UC,38,17,2,0,,
FR28,2,80,"0, 9",UC,39.2,12.4,2,2,,
FR28,2,80,"0, 9",UC,42.2,12.7,2,0,,
FR28,2,80,"0, 9",UC,43.1,9.7,3,0,,
FR28,2,80,"0, 9",UC,44.4,8.2,2,0,,
FR28,2,80,"0, 9",UC,45.8,14.4,2,0,,
FR28,2,80,"0, 9",UC,48.1,7.7,1,0,,
FR28,2,80,"0, 9",UC,49.6,9.5,1,0,,
FR29,1,180,0,UC,1.3,12.1,4,4,,
FR29,1,180,0,UC,2.7,12.3,2,0,,
FR29,1,180,0,UC,3.6,7.9,4,4,,
FR29,1,180,0,UC,6.4,24.5,2,4,,
FR29,1,180,0,UC,6.4,8.6,1,0,,
FR29,1,180,0,UC,7,18.3,1,0,,
FR29,1,180,0,UC,6.9,9.9,4,0,,
FR29,1,180,0,UC,7.2,14.6,2,<1,,
FR29,1,180,0,UC,10.3,8.2,1,0,,
FR29,1,180,0,UC,10.5,18.8,3,4,,
FR29,1,180,0,UC,10.7,9,2,3,,
FR29,1,180,0,UC,14,9.2,2,4,,
FR29,1,180,0,UC,16.3,15.2,2,10,,
FR29,1,180,0,UC,18.1,14.5,3,3,,
FR29,1,180,0,UC,18.6,24,3,1,,
FR29,1,180,0,UC,19.4,8,1,0,,
FR29,1,180,0,UC,22.4,21.6,2,<1,,
FR29,1,180,0,UC,22.3,12.3,4,2,,
FR29,1,180,0,UC,24.5,9.9,4,11,,
FR29,1,180,0,UC,25.6,24.1,2,3,,
FR29,1,180,0,UC,25.7,12.2,2,0,,
FR29,1,180,0,UC,26.1,13.8,2,0,,
FR29,1,180,0,UC,26.7,10,4,6,,
FR29,1,180,0,UC,27.1,17.6,2,1,,
FR29,1,180,0,UC,28.9,13,2,<1,,
FR29,1,180,0,UC,28.8,9,2,1,,
FR29,1,180,0,UC,31.2,18.8,2,1,,
FR29,1,180,0,UC,32,18.5,1,2,,
FR29,1,180,0,UC,33,17.9,2,2,,
FR29,1,180,0,UC,34.2,14.7,2,1,,
FR29,1,180,0,UC,39,7.6,1,0,,
FR29,1,180,0,Sx,39.6,25.7,2,3,,
FR29,1,180,0,UC,41.4,13.4,1,0,,
FR29,1,180,0,UC,41.8,17.3,2,0,,
FR29,1,180,0,UC,41.8,13.5,2,3,,
FR29,1,180,0,UC,42.4,19.7,1,<1,,
FR29,1,180,0,UC,42.6,9.1,1,0,,
FR29,1,180,0,UC,43.3,15.9,2,1,,
FR29,1,180,0,UC,43.3,7.9,2,3,,
FR29,1,180,0,UC,43.5,11.8,1,0,,
FR29,1,180,0,Sx,43.7,25.8,1,0,,
FR29,1,180,0,UC,44.3,25.2,2,4,,
FR29,1,180,0,UC,44.8,16.5,1,0,,
FR29,1,180,0,UC,48.8,16.9,2,3,,
FR29,1,180,0,Pl,48.8,19.5,1,0,,
FR29,1,180,0,UC,48.8,19.5,1,0,,
FR29,1,180,0,UC,48.9,8,1,0,,
FR29,1,180,0,UC,49.4,16.5,4,3,,
FR29,2,250,0,UC,1.2,13.1,3,3,,
FR29,2,250,0,UC,2.9,8.6,2,7,,
FR29,2,250,0,UC,3.9,11.8,2,4,,
FR29,2,250,0,UC,5.6,11.9,3,<1,,
FR29,2,250,0,UC,6.1,8,2,8,,
FR29,2,250,0,UC,7.2,12.4,3,1,,
FR29,2,250,0,UC,7.6,14.5,3,4,,
FR29,2,250,0,UC,8.9,8.4,2,1,,
FR29,2,250,0,UC,9.2,11.1,2,1,,
FR29,2,250,0,UC,10.1,8.9,3,2,,
FR29,2,250,0,UC,11.3,14.9,2,0,,
FR29,2,250,0,UC,12,13.3,2,1,,
FR29,2,250,0,Pl,12.9,13.2,1,0,,
FR29,2,250,0,UC,12.9,14.3,2,<1,,
FR29,2,250,0,UC,13.3,7.9,3,<1,,
FR29,2,250,0,UC,14.8,19,1,0,,
FR29,2,250,0,UC,15.8,12.3,3,1,,
FR29,2,250,0,UC,16,11,3,5,,
FR29,2,250,0,UC,18.1,7.6,4,6,,
FR29,2,250,0,UC,21.7,20.6,4,1,,
FR29,2,250,0,UC,22,14.4,2,<1,,
FR29,2,250,0,UC,23.3,7.6,4,2,,
FR29,2,250,0,UC,24.4,14.7,2,0,,
FR29,2,250,0,UC,24.9,24.5,2,2,,
FR29,2,250,0,UC,24.9,12.7,2,0,,
FR29,2,250,0,UC,27.1,11.5,2,<1,,
FR29,2,250,0,UC,27.6,8.2,2,0,,
FR29,2,250,0,UC,28.1,14,2,<1,,
FR29,2,250,0,UC,28.3,25.5,2,1,,
FR29,2,250,0,UC,28.7,19.3,2,1,,
FR29,2,250,0,UC,28.7,8.9,4,7,,
FR29,2,250,0,UC,31.1,21.1,2,3,,
FR29,2,250,0,UC,31.6,20.5,1,1,,
FR29,2,250,0,UC,32,25.6,2,<1,,
FR29,2,250,0,UC,33.2,20.2,2,<1,,
FR29,2,250,0,UC,36.1,21.3,2,1,,
FR29,2,250,0,UC,36.1,16.1,2,<1,,
FR29,2,250,0,UC,36.1,10.5,2,4,,
FR29,2,250,0,UC,36.4,14.5,2,1,,
FR29,2,250,0,UC,37.7,15.3,2,1,,
FR29,2,250,0,UC,39.7,15.4,2,<1,,
FR29,2,250,0,UC,39.7,9.7,3,1,,
FR29,2,250,0,UC,40.4,9.5,2,<1,,
FR29,2,250,0,UC,42.2,23.1,2,<1,,
FR29,2,250,0,UC,42.8,11.9,2,1,,
FR29,2,250,0,UC,43.3,23.1,2,1,,
FR29,2,250,0,UC,45.6,11.9,2,<1,,
FR29,2,250,0,UC,46.2,14.3,2,<1,,
FR29,2,250,0,UC,47.5,8,1,<1,,
FR29,2,250,0,UC,48.1,8.5,3,5,,
FR29,2,250,0,UC,49,11,4,3,,
FR29,2,250,0,UC,49.8,20.9,1,<1,,
FR30,1,280,0,UC,3.8,34.1,3,1,,
FR30,1,280,0,UC,4.6,8,3,1,,
FR30,1,280,0,UC,7.4,10.3,1,0,,
FR30,1,280,0,UC,7.4,10,1,0,,
FR30,1,280,0,UC,10.2,8.3,1,0,,
FR30,1,280,0,UC,12.3,11.7,2,1,,
FR30,1,280,0,UC,15.4,8.3,2,1,,
FR30,1,280,0,UC,17.2,10.7,2,0,,
FR30,1,280,0,UC,20.3,8.1,2,0,,
FR30,1,280,0,UC,23.9,16.6,2,0,,
FR30,1,280,0,UC,24.6,8.4,3,0,,
FR30,1,280,0,UC,26.4,11,1,0,,
FR30,1,280,0,UC,27.1,8.5,2,3,,
FR30,1,280,0,UC,27.3,13.6,2,0,,
FR30,1,280,0,UC,31.8,7.9,1,0,,
FR30,1,280,0,UC,36.1,9.9,1,0,,
FR30,1,280,0,UC,37.4,12.1,1,0,,
FR30,1,280,0,UC,41.8,9.1,3,4,,
FR30,1,280,0,UC,42.3,13.8,4,1,,
FR30,1,280,0,UC,44.1,11.2,1,0,,
FR30,1,280,0,UC,45.2,9.2,1,0,,
FR30,1,280,0,UC,48.5,11.1,1,0,,
FR30,1,280,0,UC,49.7,11,1,0,,
FR30,2,190,26,UC,0.2,10.5,1,0,,
FR30,2,190,26,UC,1,13.2,1,0,,
FR30,2,190,26,UC,1.6,14.9,1,0,,
FR30,2,190,26,UC,2.9,12.2,1,0,,
FR30,2,190,26,UC,3.7,10.4,2,0,,
FR30,2,190,26,UC,3.8,13.7,1,0,,
FR30,2,190,26,UC,4.9,13.2,1,0,,
FR30,2,190,26,UC,5,9.6,1,0,,
FR30,2,190,26,UC,5.1,14.6,1,0,,
FR30,2,190,26,UC,6.4,10.4,1,0,,
FR30,2,190,26,UC,6.8,14,1,0,,
FR30,2,190,26,UC,7.1,9.2,1,0,,
FR30,2,190,26,UC,7.5,12.3,1,0,,
FR30,2,190,26,UC,7.8,12.7,1,0,,
FR30,2,190,26,UC,8.2,12.9,1,0,,
FR30,2,190,26,UC,7.9,8.9,1,0,,
FR30,2,190,26,UC,8.1,9.2,1,0,,
FR30,2,190,26,UC,9.5,9.1,1,0,,
FR30,2,190,26,UC,9.7,9,1,0,,
FR30,2,190,26,UC,9.9,10.1,1,0,,
FR30,2,190,26,UC,12.7,16.2,1,0,,
FR30,2,190,26,UC,13.1,9.2,2,0,,
FR30,2,190,26,UC,14.5,21.5,4,6,,
FR30,2,190,26,UC,14.9,8.2,1,0,,
FR30,2,190,26,UC,15.2,9,1,0,,
FR30,2,190,26,UC,15.6,9,1,0,,
FR30,2,190,26,UC,16.9,9.3,1,0,,
FR30,2,190,26,UC,17.7,13.5,1,0,,
FR30,2,190,26,UC,19.9,15.1,1,0,,
FR30,2,190,26,UC,19.7,10.5,2,0,,
FR30,2,190,26,UC,20.4,13.7,1,0,,
FR30,2,190,26,UC,21.9,15.3,2,2,,
FR30,2,190,26,UC,22.1,10.4,2,<1,,
FR30,2,190,26,UC,22.9,9.6,1,0,,
FR30,2,190,26,UC,24.8,10.4,1,0,,
FR30,2,190,26,UC,24.6,12.1,1,0,,
FR30,2,190,26,UC,25.4,8.5,3,0,,
FR30,2,190,26,UC,25.9,17.9,1,0,,
FR30,2,190,26,UC,29,12.1,1,0,,
FR30,2,190,26,UC,29.7,8,1,0,,
FR30,2,190,26,UC,30.6,12.5,1,0,,
FR30,2,190,26,UC,31.4,14,1,1,,
FR30,2,190,26,UC,31.1,12.4,1,0,,
FR30,2,190,26,UC,34,14.9,1,0,,
FR30,2,190,26,UC,34.2,8.8,1,0,,
FR30,2,190,26,UC,34.4,12.3,1,0,,
FR30,2,190,26,UC,34.7,13.8,1,0,,
FR30,2,190,26,UC,34.9,11.5,1,0,,
FR30,2,190,26,UC,36.4,8.4,2,0,,
FR30,2,190,26,UC,44.7,11.9,1,0,,
FR31,1,240,0,UC,8.3,8.6,2,1,,
FR31,1,240,0,UC,9.7,22.9,2,3,23,
FR31,1,240,0,UC,10.6,10.4,2,2,,
FR31,1,240,0,UC,14.9,12.6,2,3,,
FR31,1,240,0,UC,18,8.7,2,<1,,
FR31,1,240,0,UC,22.7,14,2,<1,,
FR31,1,240,0,UC,31.2,28.6,2,1,37,
FR31,1,240,0,UC,37.6,11.5,3,2,,
FR31,2,150,9,UC,23.8,8,2,1,,
FR31,2,150,9,UC,26.7,14.6,2,1,,
FR31,2,150,9,UC,28.1,15.1,3,5,,
FR31,2,150,9,UC,47.6,8,2,1,,
FR32,1,40,3,UC,9.2,14,2,4,,
FR32,1,40,3,UC,12.9,20,2,1,,
FR32,2,130,"0, 8",UC,47.6,32.6,3,<1,,
FR33,1,250,0,UC,2.9,15.2,2,<1,,
FR33,1,250,0,UC,5.9,9.2,2,5,,
FR33,1,250,0,UC,6.4,8.9,2,3,,
FR33,1,250,0,UC,9.6,7.7,2,3,,
FR33,1,250,0,UC,11.5,9.5,2,2,,
FR33,1,250,0,UC,11.6,9.5,2,3,,
FR33,1,250,0,UC,14.6,12.5,2,1,,
FR33,1,250,0,UC,15.9,19.2,2,0,,
FR33,1,250,0,UC,18.3,15.9,2,0,,
FR33,1,250,0,UC,19.7,20.6,3,4,,
FR33,1,250,0,UC,19.9,9,2,<1,,
FR33,1,250,0,UC,20.6,7.6,2,10,,
FR33,1,250,0,UC,22,11,2,<1,,
FR33,1,250,0,UC,22.4,11.3,2,4,,
FR33,1,250,0,UC,23.1,12.8,4,6,,
FR33,1,250,0,UC,23.9,17.8,2,<1,,
FR33,1,250,0,UC,26.2,11.2,2,<1,,
FR33,1,250,0,UC,27.6,11.3,3,0,,
FR33,1,250,0,UC,28.4,10,2,0,,
FR33,1,250,0,UC,29.2,13.9,2,3,,
FR33,1,250,0,UC,31.3,11.7,2,<1,,
FR33,1,250,0,UC,39,12.8,3,4,,
FR33,1,250,0,UC,41.5,12.1,4,<1,,
FR33,1,250,0,UC,42.7,13.8,2,4,,
FR33,1,250,0,UC,43.5,13.5,2,11,,
FR33,1,250,0,UC,48.4,18,2,9,,
FR33,1,250,0,UC,48.3,8.2,2,0,,
FR33,2,340,"0, 14, 37",UC,0.7,9.5,3,0,,
FR33,2,340,"0, 14, 37",UC,5.1,10.8,2,0,,
FR33,2,340,"0, 14, 37",UC,15.8,27.7,4,2,,
FR33,2,340,"0, 14, 37",UC,19.4,14.8,2,1,,
FR33,2,340,"0, 14, 37",UC,22.4,19.9,2,0,,
FR33,2,340,"0, 14, 37",UC,24.1,16.9,2,2,,
FR33,2,340,"0, 14, 37",UC,24.5,10.9,2,3,,
FR33,2,340,"0, 14, 37",UC,27.1,8.5,2,1,,
FR33,2,340,"0, 14, 37",UC,27.7,12,2,1,,
FR33,2,340,"0, 14, 37",UC,28,22.6,2,0,,
FR33,2,340,"0, 14, 37",UC,29,9.2,2,0,,
FR33,2,340,"0, 14, 37",UC,32.3,11.1,2,4,,
FR33,2,340,"0, 14, 37",UC,34.5,14.1,2,1,,
FR33,2,340,"0, 14, 37",UC,36.3,7.9,2,0,,
FR33,2,340,"0, 14, 37",UC,40.8,8.1,2,0,,
FR33,2,340,"0, 14, 37",UC,42.7,8,2,3,,
FR33,2,340,"0, 14, 37",UC,48.9,12.5,3,0,,
FR33,2,340,"0, 14, 37",UC,50,17.5,2,0,,
FR34,1,310,0,UC,3.6,11.2,3,0,,
FR34,1,310,0,UC,4.4,8.5,3,0,,
FR34,1,310,0,UC,8.4,14,3,0,,
FR34,1,310,0,UC,21.5,15.7,2,0,22,
FR34,1,310,0,UC,25.5,9.8,3,<1,,
FR34,1,310,0,UC,33.6,7.7,3,0,,
FR34,1,310,0,UC,41.7,10.5,2,3,30,
FR34,2,220,0,UC,16.8,16,3,0,14,
FR34,2,220,0,UC,26.1,8,4,3,,
FR34,2,220,0,Pl,31.4,8.9,1,0,,
FR35,1,130,"0, 11",UC,3.5,10.5,2,<1,,
FR35,1,130,"0, 11",Sx,6.6,13.4,1,0,,
FR35,1,130,"0, 11",UC,7,15.2,1,0,,
FR35,1,130,"0, 11",Sx,7.1,8.9,1,0,,
FR35,1,130,"0, 11",UC,8.1,10.4,1,0,,
FR35,1,130,"0, 11",UC,8.4,10.2,1,0,,
FR35,1,130,"0, 11",UC,8.5,7.7,1,0,,
FR35,1,130,"0, 11",UC,8.6,9.8,1,0,,
FR35,1,130,"0, 11",UC,9.3,8,1,0,,
FR35,1,130,"0, 11",UC,9.7,10.3,1,0,,
FR35,1,130,"0, 11",UC,11.1,10.2,1,0,,
FR35,1,130,"0, 11",UC,12,14.2,1,0,,
FR35,1,130,"0, 11",UC,12.2,9.6,1,0,,
FR35,1,130,"0, 11",UC,14.9,9.7,1,0,,
FR35,1,130,"0, 11",UC,20.6,9.6,1,0,,
FR35,1,130,"0, 11",UC,22.9,8.2,1,0,,
FR35,1,130,"0, 11",UC,23.8,13,1,<1,,
FR35,1,130,"0, 11",UC,27.5,9.2,2,1,,
FR35,1,130,"0, 11",UC,28.5,15.2,2,4,,
FR35,1,130,"0, 11",Sx,29.1,16,1,0,,
FR35,1,130,"0, 11",UC,30.6,9.4,2,4,,
FR35,1,130,"0, 11",Sx,33.9,12.7,1,0,,
FR35,1,130,"0, 11",UC,34.8,16.2,1,0,,
FR35,1,130,"0, 11",UC,37.2,12.2,1,0,,
FR35,1,130,"0, 11",Sx,39.6,10.3,1,0,,
FR35,1,130,"0, 11",Sx,40.3,15.2,1,0,,
FR35,1,130,"0, 11",UC,40.7,14.7,1,0,,
FR35,2,40,"5, 0",Sx,4.3,11.3,1,0,,
FR35,2,40,"5, 0",UC,5.6,12.3,1,0,,
FR35,2,40,"5, 0",UC,10.5,18.3,1,0,,
FR35,2,40,"5, 0",Sx,10.7,9.4,1,0,,
FR35,2,40,"5, 0",UC,11.2,10.1,1,0,,
FR35,2,40,"5, 0",UC,14.1,11.4,1,0,,
FR35,2,40,"5, 0",UC,14.9,10.6,1,0,,
FR35,2,40,"5, 0",UC,17.1,13,1,0,,
FR35,2,40,"5, 0",UC,17.4,10.4,1,0,,
FR35,2,40,"5, 0",UC,18.8,8.7,1,0,,
FR35,2,40,"5, 0",Sx,21.9,12.9,1,0,,
FR35,2,40,"5, 0",Sx,22.7,13.6,1,0,,
FR35,2,40,"5, 0",UC,27.7,8.3,1,0,,
FR35,2,40,"5, 0",UC,27.7,7.7,1,0,,
FR35,2,40,"5, 0",UC,29.7,12.6,1,0,,
FR35,2,40,"5, 0",UC,30.6,9.5,1,0,,
FR35,2,40,"5, 0",Sx,33.5,7.7,1,0,,
FR35,2,40,"5, 0",Sx,35.7,13.7,1,0,,
FR35,2,40,"5, 0",Sx,40.2,9.1,1,0,,
FR35,2,40,"5, 0",UC,40.3,7.6,2,5,,
FR35,2,40,"5, 0",Sx,40.8,13.6,1,<1,,
FR35,2,40,"5, 0",Sx,41.6,9.9,1,0,,
FR35,2,40,"5, 0",Sx,43.3,20.2,1,0,,
FR35,2,40,"5, 0",UC,45.8,7.6,2,0,,
FR35,2,40,"5, 0",UC,46.6,8.9,2,5,,
FR35,2,40,"5, 0",UC,46.8,10.4,1,1,,
FR35,2,40,"5, 0",Sx,47.1,14.1,1,0,,
FR35,2,40,"5, 0",UC,48,10.7,1,0,,
FR35,2,40,"5, 0",Sx,48.2,16.3,1,0,,
FR35,2,40,"5, 0",Sx,49.1,12.3,1,0,,
FR35,2,40,"5, 0",Sx,49.7,14.9,1,0,,
FR35,2,40,"5, 0",Sx,49.9,9.4,1,0,,
FR36,1,90,0,Sx,4.5,19.7,1,0,,
FR36,1,90,0,UC,14.5,12.8,4,0,,
FR36,1,90,0,UC,24.1,7.6,4,0,,
FR36,2,0,0,UC,4.6,8.2,3,0,,
FR36,2,0,0,UC,9.9,13.4,1,0,,
FR36,2,0,0,UC,14.4,10.7,1,0,,
FR36,2,0,0,UC,20.3,7.7,4,0,,
FR36,2,0,0,UC,26,12.2,5,0,,
FR36,2,0,0,UC,49.3,10.2,5,0,,
FR37,1,40,0,UC,0.3,11.9,2,0,,
FR37,1,40,0,UC,1.4,13.8,1,0,,
FR37,1,40,0,UC,1.5,10.5,2,0,,
FR37,1,40,0,UC,2.9,9.9,1,0,,
FR37,1,40,0,Sx,2.3,16.5,1,0,,
FR37,1,40,0,UC,3.3,21.9,1,0,,
