PlotID,Sub-plot,Species,Tree_class,DBH,Height_class,Height,Crown_base_height,Insect,Comments,Notes
FR71,A1,At,1,1.4,2,2.9,0.9,LM,NA,only 1/4 of A1
FR72,A1,NA,NA,NA,NA,NA,NA,NA,no trees,NA
FR73,A1,Pl,1,9.4,1,11.6,4.9,N,NA,NA
FR73,A1,Bl,1,3.9,4,3.8,0.6,N,NA,NA
FR73,A1,Pl,1,12.5,1,13,4.7,N,mechanical damage,NA
FR73,A1,Bl,1,6.9,2,7.8,1.7,N,NA,NA
FR73,A1,At,1,5.7,2,7.2,5.6,N,NA,NA
FR73,A1,At,1,2.8,3,4.8,4.4,N,NA,NA
FR73,A1,Pl,1,10.2,1,12.1,5.9,N,mechanical damage,NA
FR73,A1,Ep,1,4.7,2,7.9,5.5,N,NA,NA
FR73,A1,Ep,1,1.7,4,3.3,3,N,forked at base,NA
FR73,A1,Ep,3,1.2,NA,3.8,NA,N,forked at base,NA
FR73,A1,Pl,1,7.9,2,10.3,6.3,N,NA,NA
FR73,A1,Ep,1,4.6,2,6.4,4.8,N,NA,NA
FR73,A1,Sx,1,2,3,3,0.8,N,NA,NA
FR73,A1,Ep,1,3.5,2,6.3,4.8,N,NA,NA
FR73,A1,Pl,1,11.9,1,12,5.9,N,NA,NA
FR73,A1,Ep,1,6.5,3,4.5,4.5,N,NA,NA
FR73,A1,Sx,1,6.9,2,9.9,1.5,N,NA,NA
FR73,A1,At,1,2,3,4.4,4,N,NA,NA
FR73,A1,Sx,1,1.2,4,2.5,0.8,N,NA,NA
FR73,A1,Bl,1,3,4,3.4,1.1,N,NA,NA
FR73,A1,Pl,2,3.1,3,4.5,2.8,N,NA,NA
FR73,A1,Bl,1,4.9,2,6,0.7,N,NA,NA
FR73,A1,Ep,1,4.9,2,7.2,4.8,N,NA,NA
FR73,A1,Ep,1,5.6,2,7.3,5.2,N,NA,NA
FR73,A1,Pl,2,4.5,2,7.2,4.1,N,NA,NA
FR73,A1,Bl,1,3.3,3,3.9,1,N,NA,NA
FR73,A1,Sx,1,1.4,4,2.2,0.8,aphids,NA,NA
FR73,A1,Bl,1,3.5,4,3.3,0.5,N,NA,NA
FR73,A1,Sx,1,1.1,4,1.7,0.5,N,NA,NA
FR73,A1,At,1,2.4,3,3.4,2.7,N,NA,NA
FR73,A1,Ep,1,5.2,2,6.3,4.8,N,NA,NA
FR73,A1,Bl,1,8.8,2,6.9,0.9,N,NA,NA
FR73,A1,Bl,1,3.2,3,3.6,1.3,N,NA,NA
FR73,A1,Sx,1,1.1,4,1.7,0.6,N,NA,NA
FR73,A1,Bl,1,6.5,2,7.1,4.3,N,NA,NA
FR73,A1,Sx,1,2,4,3,1.1,N,NA,NA
FR73,A1,Ep,1,5.2,2,8.6,5,N,NA,NA
FR73,A1,Sx,1,0.9,4,1.6,0.8,aphids,NA,NA
FR73,A1,Ep,1,1.6,3,3.9,2.4,N,NA,NA
FR73,A1,Bl,1,10.7,2,10.8,1.5,N,NA,NA
FR73,A1,Sx,1,1.5,4,2,0.8,N,NA,NA
FR73,A1,Sx,1,5.1,3,4.5,0.9,N,NA,NA
FR73,A1,Bl,1,12.2,2,9.4,1.8,N,mechanical damage,NA
FR73,A1,Sx,1,0.7,4,1.7,0.5,N,NA,NA
FR73,A1,Ep,1,8,2,9.9,7,N,NA,NA
FR73,A1,Ep,1,9.9,2,10.3,5.4,N,NA,NA
FR73,A1,Ep,1,3.2,2,6.3,4.3,N,NA,NA
FR73,A1,Ep,1,6.8,2,9.2,4.4,N,NA,NA
FR73,A1,Sx,1,3.2,3,3.3,0.8,N,NA,NA
FR73,A1,Sx,1,2.1,4,2.9,0.5,N,NA,NA
FR73,A1,Sx,1,0.9,4,1.6,0.7,aphids,NA,NA
FR73,A1,At,1,2.9,3,5.1,4.4,LM,NA,NA
FR73,A1,Ep,1,6.1,2,7.3,4.6,N,NA,NA
FR73,A1,Ep,1,5.1,2,7.4,5.3,N,NA,NA
FR73,A1,Ep,1,1.5,3,3.6,3.2,N,NA,NA
FR73,A1,Sx,1,1,4,2,0.5,N,NA,NA
FR73,A1,Ep,1,1.8,3,3.9,3.2,N,NA,NA
FR74,A1,Pl,1,10.2,2,13.3,6.1,N,NA,NA
FR74,A1,Pl,3,6.1,NA,7.8,NA,N,NA,NA
FR74,A1,Pl,3,4.6,NA,5.4,NA,N,NA,NA
FR74,A1,Pl,1,12.4,2,14.6,8,N,NA,NA
FR74,A1,Pl,1,11.8,2,12.6,7,N,swoop,NA
FR74,A1,Pl,1,11.2,2,12,6.4,N,NA,NA
FR74,A1,Pl,1,9.7,2,11.6,7.8,N,NA,NA
FR74,A1,Pl,2,7,2,10.7,7.2,N,NA,NA
FR74,A1,At,4,3.9,NA,7.3,NA,N,NA,NA
FR74,A1,At,1,5.6,2,11,7.1,LM,NA,NA
FR74,A1,At,2,3,3,5.9,5.1,LM,NA,NA
FR74,A1,At,1,4.7,3,7.1,6.1,LM,NA,NA
FR74,A1,At,1,5.3,3,8.7,6.7,LM,NA,NA
FR74,A1,At,1,6.6,2,12.4,8.5,LM,NA,NA
FR75,A1,Pl,4,2.6,NA,5.9,NA,N,NA,NA
FR75,A1,Bl,1,5.6,2,7.8,1.2,N,NA,NA
FR75,A1,Pl,1,9.5,2,11.8,6.5,N,NA,NA
FR75,A1,Pl,1,5.9,2,9.2,5.7,N,NA,NA
FR75,A1,Pl,1,6.8,2,10,5.6,N,NA,NA
FR75,A1,Pl,4,4.1,NA,7.3,NA,N,NA,NA
FR75,A1,Pl,1,9.4,2,10.1,6.4,N,NA,NA
FR75,A1,Pl,3,3.3,NA,6,NA,N,NA,NA
FR75,A1,Pl,1,11.5,2,10.8,7,N,NA,NA
FR75,A1,Fd,1,5.7,3,7.6,0.7,N,NA,NA
FR75,A1,Pl,3,8.7,NA,9.2,NA,N,NA,NA
FR75,A1,Pl,1,10.8,2,10.7,6.1,N,NA,NA
FR75,A1,Fd,1,1.2,4,2.1,0.3,N,NA,NA
FR75,A1,Sx,1,1.2,4,2.2,0.9,N,NA,NA
FR75,A1,Pl,1,5.5,2,7.7,4.7,N,NA,NA
FR75,A1,Pl,1,8.9,2,10.1,6.2,blister rust,NA,NA
FR75,A1,Pl,4,9.5,NA,10.3,NA,N,NA,NA
FR75,A1,Fd,1,2.7,3,4,1.3,N,NA,NA
FR75,A1,Pl,4,3.2,NA,6,NA,N,NA,NA
FR75,A1,Pl,1,10.4,2,11.2,5.7,N,NA,NA
FR75,A1,Pl,1,9.2,2,10.8,5.7,N,NA,NA
FR75,A1,Pl,1,12,2,10.6,5.7,N,NA,NA
FR75,A1,Pl,1,9.8,2,10.2,5.8,blister rust,NA,NA
FR75,A1,Pl,1,8,2,10.3,5.8,N,NA,NA
FR75,A1,Pl,1,9.9,2,10.6,5.2,blister rust,NA,NA
FR75,A1,Pl,4,6.2,NA,6.8,NA,N,NA,NA
FR75,A1,Pl,1,10.8,2,11.4,6.9,N,NA,NA
FR75,A1,Pl,1,10.9,2,10.6,5.6,N,NA,NA
FR75,A1,Fd,1,4.5,3,5.8,0.5,N,NA,NA
FR75,A1,Fd,1,5.9,3,5.7,1.5,N,NA,NA
FR75,A1,Pl,1,12.1,2,11.6,6.4,N,NA,NA
FR75,A1,Fd,1,7,3,7.7,1.2,N,NA,NA
FR75,A1,Pl,1,8.7,3,8.3,6,N,NA,NA
FR75,A1,Pl,3,2.3,NA,5.8,NA,N,NA,NA
FR75,A1,Pl,2,5.2,3,8.7,8,N,NA,NA
FR75,A1,Pl,1,7.3,3,8.5,5.7,N,NA,NA
FR75,A1,Pl,1,11.7,2,12.1,5.4,N,NA,NA
FR75,A1,Pl,3,1.6,NA,5,NA,N,NA,NA
FR75,A1,Pl,1,7,2,10.4,4.7,blister rust,NA,NA
FR75,A1,Pl,1,4.4,3,8,4.7,N,NA,NA
FR75,A1,Fd,1,2.8,4,3,1.1,N,NA,NA
